ENV,Year,Location,PLOT,BLOCK,Plot_ID,GENO,ID,Moisture_per,Protein_unadjusted,SAA_unadjusted,Dietary_Fiber_unadjusted,Total_Starch_unadjusted,Resistance_Starch_unadjusted,Protein_15per_DB_Moisture,SAA_15per_DB_Moisture,Dietary_Fiber_15per_DB_Moisture,Total_Starch_15per_DB_Moisture,Resistance_Starch_15per_DB_Moisture,Protein_digestibility_per
RAWL20,2020,RAWL,5151,2,RS20PSP5151,206861,SRR5350142,6.227210566,20.28,0.2296,23.08,54.24,8.37,18.73,0.21,21.32,50.1,7.73,84
RAWL20,2020,RAWL,5152,2,RS20PSP5152,413698,SRR5349961,8.830547401,19.73,0.1831,24.91,51.32,5.7,18.67,0.17,23.57,48.57,5.39,85
RAWL20,2020,RAWL,5153,2,RS20PSP5153,619079,SRR5349935,9.272731422,19.77,0.1626,24.93,48.34,7.82,18.79,0.15,23.69,45.93,7.43,85
RAWL20,2020,RAWL,5155,2,RS20PSP5155,181801,SRR5350166,7.095045432,20.29,0.1742,23.59,50.16,5.45,18.9,0.16,21.97,46.71,5.08,85
RAWL20,2020,RAWL,5156,2,RS20PSP5156,263032,SRR5350097,7.200525604,20.46,0.2154,23.59,56.76,7.82,19.07,0.2,21.99,52.91,7.29,85
RAWL20,2020,RAWL,5160,2,RS20PSP5160,356973,NA,8.034881481,21.21,0.1905,24.91,57.22,7.19,19.93,0.18,23.4,53.75,6.76,86
RAWL20,2020,RAWL,5161,2,RS20PSP5161,404225,SRR5349969,7.691030318,21.44,0.2071,24.93,55.24,7.41,20.08,0.19,23.35,51.73,6.94,86
RAWL20,2020,RAWL,5162,2,RS20PSP5162,358620,SRR5349979,6.859264425,20.61,0.2167,23.34,54.74,6.05,19.15,0.2,21.69,50.87,5.62,84
RAWL20,2020,RAWL,5163,2,RS20PSP5163,162909,SRR5350194,7.304949839,20.55,0.1907,23.34,56.28,6.9,19.17,0.18,21.78,52.51,6.44,84
RAWL20,2020,RAWL,5164,2,RS20PSP5164,116944,SRR5350210,9.441945053,20.07,0.2411,24.05,55.5,4.07,19.1,0.23,22.89,52.82,3.87,85
RAWL20,2020,RAWL,5165,2,RS20PSP5165,343987,SRR5350005,9.460252766,19.87,0.1914,24.05,57.59,6.86,18.91,0.18,22.89,54.81,6.53,85
RAWL20,2020,RAWL,5166,2,RS20PSP5166,280252,SRR5350056,7.484490797,21.07,0.2228,26.06,55.22,7.2,19.69,0.21,24.36,51.61,6.73,87
RAWL20,2020,RAWL,5168,2,RS20PSP5168,201390,SRR5350150,7.736164537,21.16,0.1908,26.06,54.92,6.83,19.82,0.18,24.41,51.45,6.4,87
RAWL20,2020,RAWL,5170,2,RS20PSP5170,275825,SRR5350060,7.820846912,22.47,0.2458,27.24,53.46,6.47,21.07,0.23,25.54,50.12,6.06,87
RAWL20,2020,RAWL,5172,2,RS20PSP5172,324706,SRR5350019,7.875585456,22.46,0.2351,27.22,52.56,8.91,21.07,0.22,25.53,49.3,8.36,87
RAWL20,2020,RAWL,5173,2,RS20PSP5173,203067,SRR5350148,6.700147785,20.68,0.1769,23.86,53.99,4.53,19.19,0.16,22.14,50.09,4.2,85
RAWL20,2020,RAWL,5174,2,RS20PSP5174,639967,SRR5349932,6.490376613,20.81,0.2965,23.88,52.72,6.79,19.27,0.27,22.11,48.82,6.29,85
RAWL20,2020,RAWL,5175,2,RS20PSP5175,347281,SRR5349996,9.153056944,22.81,0.1995,28.22,53.01,7.16,21.65,0.19,26.79,50.31,6.8,87
RAWL20,2020,RAWL,5177,2,RS20PSP5177,180693,SRR5350171,9.392755966,22.56,0.1705,28.23,54.35,7.43,21.46,0.16,26.85,51.7,7.07,87
RAWL20,2020,RAWL,5178,2,RS20PSP5178,476413,SRR5349952,8.130689502,20.38,0.1738,24.72,51.19,8.04,19.16,0.16,23.24,48.13,7.56,85
RAWL20,2020,RAWL,5179,2,RS20PSP5179,261636,SRR5350102,8.60898118,20.29,0.2377,24.73,52.32,7.55,19.16,0.22,23.36,49.41,7.13,85
RAWL20,2020,RAWL,5181,2,RS20PSP5181,164971,SRR5350188,6.888303857,20.63,0.2589,24.74,51.53,6.47,19.17,0.24,22.99,47.9,6.01,86
RAWL20,2020,RAWL,5182,2,RS20PSP5182,486131,SRR5349950,7.219287811,20.7,0.2062,24.76,49.49,6.4,19.3,0.19,23.08,46.14,5.96,86
RAWL20,2020,RAWL,5184,2,RS20PSP5184,179451,SRR5350176,7.315134593,19.41,0.2031,22.57,49.77,7.54,18.11,0.19,21.06,46.45,7.04,84
RAWL20,2020,RAWL,5186,2,RS20PSP5186,180702,SRR5350168,7.484277426,19.67,0.2046,22.56,54.24,8.11,18.38,0.19,21.09,50.7,7.58,84
RAWL20,2020,RAWL,5187,2,RS20PSP5187,210558,SRR5350139,7.227728453,22.32,0.2083,26.57,54.85,6.01,20.81,0.19,24.77,51.14,5.6,87
RAWL20,2020,RAWL,5188,2,RS20PSP5188,272215,SRR5350070,7.340232787,22.19,0.2287,26.58,49.97,5.47,20.71,0.21,24.81,46.64,5.1,87
RAWL20,2020,RAWL,5189,2,RS20PSP5189,505122,SRR5349943,6.995026391,21.01,0.2245,24.31,51.96,6.79,19.55,0.21,22.62,48.34,6.32,85
RAWL20,2020,RAWL,5190,2,RS20PSP5190,356984,SRR5349987,6.902825396,20.92,0.2326,24.36,51.84,7.36,19.45,0.22,22.64,48.19,6.84,85
RAWL20,2020,RAWL,5192,2,RS20PSP5192,210569,SRR5350136,7.884295175,21.93,0.1854,24.58,52.84,5.91,20.57,0.17,23.06,49.57,5.54,85
RAWL20,2020,RAWL,5196,2,RS20PSP5196,206816,NA,7.646783349,22.13,0.2061,24.58,52.54,7.79,20.71,0.19,23.01,49.18,7.29,85
RAWL20,2020,RAWL,5197,2,RS20PSP5197,164972,SRR5350187,9.707279947,20.53,0.2072,25.08,53.57,7.4,19.59,0.2,23.93,51.1,7.06,85
RAWL20,2020,RAWL,5198,2,RS20PSP5198,12739,SRR5349859,9.596308442,20.61,0.2895,25.08,50.23,7.45,19.64,0.28,23.9,47.87,7.1,85
RAWL20,2020,RAWL,5200,2,RS20PSP5200,393488,SRR5349972,8.605840963,19.85,0.2369,25.88,51.81,6.44,18.75,0.22,24.44,48.93,6.08,85
RAWL20,2020,RAWL,5203,2,RS20PSP5203,263027,NA,9.142954584,20.02,0.1788,25.89,49.15,6.37,19,0.17,24.57,46.65,6.05,85
RAWL20,2020,RAWL,5204,2,RS20PSP5204,198074,SRR5350152,5.773953421,19.89,0.1763,22.44,54.06,7.37,18.29,0.16,20.64,49.73,6.78,85
RAWL20,2020,RAWL,5205,2,RS20PSP5205,285727,SRR5350040,6.059067156,19.92,0.2199,22.45,52.98,10.8,18.37,0.2,20.7,48.87,9.96,85
RAWL20,2020,RAWL,5208,2,RS20PSP5208,594358,NA,8.329309813,21.21,0.1298,24.69,51.64,7.58,19.98,0.12,23.26,48.65,7.14,85
RAWL20,2020,RAWL,5210,2,RS20PSP5210,39726,NA,8.620713764,21.25,0.2096,24.71,52.82,7.15,20.07,0.2,23.34,49.89,6.75,85
RAWL20,2020,RAWL,5211,2,RS20PSP5211,381334,SRR5349973,8.934584045,21.66,0.172,25.17,54.11,7.75,20.52,0.16,23.84,51.26,7.34,86
RAWL20,2020,RAWL,5212,2,RS20PSP5212,271511,SRR5350076,9.071061787,21.66,0.1884,25.18,50.61,10.83,20.54,0.18,23.88,48,10.27,86
RAWL20,2020,RAWL,5213,2,RS20PSP5213,347295,SRR5349995,7.395926961,19.42,0.1784,22.47,53.07,9.23,18.14,0.17,20.98,49.56,8.62,84
RAWL20,2020,RAWL,5214,2,RS20PSP5214,193590,SRR5350159,7.613716964,19.35,0.202,22.48,54.04,7.49,18.11,0.19,21.04,50.57,7.01,84
RAWL20,2020,RAWL,5215,2,RS20PSP5215,413688,SRR5349962,6.837151741,20.09,0.1813,22.55,49.06,9.45,18.66,0.17,20.95,45.58,8.78,84
RAWL20,2020,RAWL,5217,2,RS20PSP5217,314795,SRR5350027,7.371895008,20.19,0.2397,22.57,51.96,7.82,18.85,0.22,21.07,48.51,7.3,84
RAWL20,2020,RAWL,5218,2,RS20PSP5218,197990,SRR5350154,6.884511141,19.5,0.1633,23.05,48.77,8.92,18.12,0.15,21.42,45.33,8.3,85
RAWL20,2020,RAWL,5220,2,RS20PSP5220,505127,SRR5349942,7.072618056,19.46,0.2786,23.05,52.47,6.85,18.12,0.26,21.46,48.85,6.37,85
RAWL20,2020,RAWL,5222,2,RS20PSP5222,164612,SRR5350190,6.765432937,20.83,0.2042,24.91,56.85,7.83,19.34,0.19,23.13,52.78,7.27,85
RAWL20,2020,RAWL,5224,2,RS20PSP5224,269802,SRR5350087,7.038965738,20.79,0.2103,24.92,53.91,8.06,19.35,0.2,23.19,50.18,7.5,85
RAWL20,2020,RAWL,5225,2,RS20PSP5225,179450,SRR5350177,6.464399536,20.09,0.2149,21.86,50.11,7.82,18.6,0.2,20.24,46.39,7.24,84
RAWL20,2020,RAWL,5226,2,RS20PSP5226,411141,SRR5349967,6.323642202,20.12,0.2305,21.85,55.35,8.92,18.6,0.21,20.2,51.17,8.25,84
RAWL20,2020,RAWL,5228,2,RS20PSP5228,285722,SRR5350042,6.438127499,21.09,0.2272,24.48,51.85,6.85,19.52,0.21,22.66,47.99,6.34,85
RAWL20,2020,RAWL,5229,2,RS20PSP5229,184130,SRR5350163,6.548002503,21.2,0.202,24.49,55.26,7.83,19.64,0.19,22.69,51.2,7.25,85
RAWL20,2020,RAWL,5230,2,RS20PSP5230,476409,SRR5349954,6.768304444,20.26,0.2364,23.15,53.12,8.06,18.81,0.22,21.49,49.32,7.48,84
RAWL20,2020,RAWL,5231,2,RS20PSP5231,197044,SRR5350155,7.152030137,20.38,0.2125,23.15,48.26,10.21,18.99,0.2,21.57,44.97,9.51,84
RAWL20,2020,RAWL,5232,2,RS20PSP5232,137119,SRR5350200,6.880672223,20.19,0.2411,22.85,54.85,8.15,18.76,0.22,21.24,50.98,7.58,84
RAWL20,2020,RAWL,5233,2,RS20PSP5233,207508,SRR5350141,7.026828567,20.17,0.2718,22.87,53.62,8.74,18.77,0.25,21.28,49.9,8.13,84
RAWL20,2020,RAWL,5234,2,RS20PSP5234,477371,SRR5349951,5.639220141,19.55,0.2537,23.18,55.21,7.62,17.96,0.23,21.29,50.72,7,85
RAWL20,2020,RAWL,5235,2,RS20PSP5235,248181,SRR5350118,6.079178159,19.6,0.2006,23.2,55.16,7.83,18.08,0.19,21.4,50.88,7.23,85
RAWL20,2020,RAWL,5237,2,RS20PSP5237,639976,SRR5349928,7.094574044,20.15,0.2037,23.52,51.84,8.26,18.76,0.19,21.9,48.28,7.69,85
RAWL20,2020,RAWL,5239,2,RS20PSP5239,125840,SRR5350203,7.050648023,20.14,0.241,23.51,51.39,8.89,18.75,0.22,21.88,47.84,8.28,85
RAWL20,2020,RAWL,5242,2,RS20PSP5242,31707,SRR5349835,6.128086979,20.34,0.1971,23.36,53.89,9.38,18.77,0.18,21.56,49.73,8.66,85
RAWL20,2020,RAWL,5244,2,RS20PSP5244,250448,SRR5350109,6.416437602,20.49,0.1816,23.35,48.66,8.96,18.96,0.17,21.61,45.03,8.29,85
RAWL20,2020,RAWL,5245,2,RS20PSP5245,324695,SRR5350024,5.857772222,19.94,0.193,22.48,56.12,7.9,18.35,0.18,20.69,51.66,7.27,84
RAWL20,2020,RAWL,5246,2,RS20PSP5246,263030,SRR5350098,6.216985282,19.96,0.1962,22.51,53.61,9,18.44,0.18,20.79,49.51,8.31,84
RAWL20,2020,RAWL,5248,2,RS20PSP5248,288025,SRR5350033,8.053300192,20.6,0.199,24.59,51.84,7.73,19.36,0.19,23.1,48.71,7.26,85
RAWL20,2020,RAWL,5249,2,RS20PSP5249,272204,NA,7.707046424,20.82,0.2217,24.6,52.13,8.46,19.5,0.21,23.04,48.82,7.92,85
RAWL20,2020,RAWL,5250,2,RS20PSP5250,39762,NA,6.981429757,19.85,0.1851,22.78,55.08,7.55,18.47,0.17,21.19,51.24,7.02,85
RAWL20,2020,RAWL,5251,2,RS20PSP5251,109866,SRR5350213,7.089962091,19.8,0.2506,22.81,51.13,6.7,18.44,0.23,21.24,47.61,6.24,85
RAWL20,2020,RAWL,5252,2,RS20PSP5252,244150,NA,7.885529437,22.03,0.2103,25.67,48.87,8.19,20.67,0.2,24.08,45.85,7.69,86
RAWL20,2020,RAWL,5253,2,RS20PSP5253,429845,SRR5349957,8.125328545,22.05,0.2139,25.68,45.07,5.88,20.73,0.2,24.14,42.37,5.53,86
RAWL20,2020,RAWL,5254,2,RS20PSP5254,347329,NA,8.754709539,20.1,0.1784,24.88,49.99,7.51,19.01,0.17,23.53,47.27,7.1,85
RAWL20,2020,RAWL,5255,2,RS20PSP5255,261624,SRR5350103,8.618136923,19.96,0.1907,24.91,44.63,7.19,18.85,0.18,23.53,42.15,6.79,85
RAWL20,2020,RAWL,5256,2,RS20PSP5256,117998,SRR5350208,7.416401722,20.88,0.2143,24.7,47.13,7.14,19.5,0.2,23.07,44.02,6.66,86
RAWL20,2020,RAWL,5257,2,RS20PSP5257,343331,SRR5350012,7.171781034,20.73,0.2255,24.7,50.01,6.74,19.32,0.21,23.02,46.6,6.28,86
RAWL20,2020,RAWL,5258,2,RS20PSP5258,280603,SRR5350055,8.710435139,22.97,0.1711,27.97,47.39,8.19,21.71,0.16,26.44,44.8,7.74,87
RAWL20,2020,RAWL,5259,2,RS20PSP5259,269778,SRR5350091,8.837050182,22.88,0.2028,27.95,46.7,6.66,21.65,0.19,26.45,44.2,6.3,87
RAWL20,2020,RAWL,5260,2,RS20PSP5260,179722,SRR5350174,6.480751332,19.99,0.194,22.86,45.88,6.36,18.51,0.18,21.17,42.48,5.89,84
RAWL20,2020,RAWL,5262,2,RS20PSP5262,639978,NA,6.451625402,20.06,0.2762,22.91,50.89,7.87,18.57,0.26,21.21,47.11,7.29,84
RAWL20,2020,RAWL,5263,2,RS20PSP5263,203066,SRR5350149,9.117044206,20.05,0.186,23.97,46.93,7.61,19.02,0.18,22.74,44.53,7.22,85
RAWL20,2020,RAWL,5264,2,RS20PSP5264,639969,SRR5349930,9.575746454,20.07,0.2413,24,44.44,7.86,19.12,0.23,22.87,42.34,7.49,85
RAWL20,2020,RAWL,5265,2,RS20PSP5265,221697,SRR5350129,7.919548774,21.57,0.2223,25.16,53.95,6.4,20.24,0.21,23.61,50.62,6.01,85
RAWL20,2020,RAWL,5266,2,RS20PSP5266,638516,NA,7.622502323,21.53,0.1973,25.16,47.92,7.56,20.15,0.18,23.55,44.85,7.08,85
RAWL20,2020,RAWL,5267,2,RS20PSP5267,209507,SRR5350140,7.831215243,20.38,0.196,24.49,42.28,5.68,19.11,0.18,22.96,39.64,5.33,85
RAWL20,2020,RAWL,5268,2,RS20PSP5268,26154,SRR5349841,7.738935033,20.35,0.2214,24.5,52.59,4.55,19.07,0.21,22.95,49.27,4.27,85
RAWL20,2020,RAWL,5269,2,RS20PSP5269,26157,SRR5349840,7.351402094,21.11,0.226,25.95,46.19,6.13,19.71,0.21,24.22,43.12,5.72,85
RAWL20,2020,RAWL,5270,2,RS20PSP5270,356974,SRR5349989,7.724661709,21.28,0.2156,25.93,49.83,5.86,19.93,0.2,24.29,46.68,5.49,85
RAWL20,2020,RAWL,5272,2,RS20PSP5272,210568,SRR5350137,6.325824283,19.83,0.1972,23.22,52.57,8.02,18.33,0.18,21.47,48.6,7.42,85
RAWL20,2020,RAWL,5273,2,RS20PSP5273,26160,SRR5349839,6.292906137,20.02,0.2133,23.24,50.4,8.02,18.5,0.2,21.48,46.59,7.41,85
RAWL20,2020,RAWL,5275,2,RS20PSP5275,169608,SRR5350183,8.475499144,20.29,0.2235,24.79,51.88,6.24,19.14,0.21,23.38,48.93,5.88,85
RAWL20,2020,RAWL,5277,2,RS20PSP5277,411142,SRR5349966,8.588136876,20.21,0.1786,24.78,54.15,6.69,19.08,0.17,23.4,51.13,6.31,85
RAWL20,2020,RAWL,5279,2,RS20PSP5279,280611,SRR5350053,9.889774461,20.53,0.2027,24.54,52.05,9.11,19.62,0.19,23.45,49.74,8.71,85
RAWL20,2020,RAWL,5280,2,RS20PSP5280,210571,SRR5350135,10.1321152,20.35,0.2225,24.54,54.55,9.11,19.49,0.21,23.5,52.24,8.73,85
RAWL20,2020,RAWL,5281,2,RS20PSP5281,355906,SRR5349990,8.911007248,20.52,0.2109,24.4,51.88,6.4,19.43,0.2,23.11,49.13,6.06,85
RAWL20,2020,RAWL,5283,2,RS20PSP5283,171810,NA,8.782636414,20.23,0.2049,24.41,53.3,6.22,19.14,0.19,23.09,50.42,5.88,85
RAWL20,2020,RAWL,5285,2,RS20PSP5285,343321,SRR5350013,8.439775722,21.58,0.221,25.51,53.47,5.59,20.35,0.21,24.05,50.42,5.27,86
RAWL20,2020,RAWL,5286,2,RS20PSP5286,174921,SRR5350180,8.683200174,21.41,0.2548,25.52,49.32,8.23,20.23,0.24,24.12,46.62,7.78,86
RAWL20,2020,RAWL,5287,2,RS20PSP5287,140298,NA,8.124696576,20.88,0.2183,23.98,54.27,7.05,19.63,0.21,22.55,51.02,6.63,85
RAWL20,2020,RAWL,5288,2,RS20PSP5288,285737,NA,7.908468051,20.81,0.1948,24,55.33,6.63,19.53,0.18,22.52,51.92,6.22,85
RAWL20,2020,RAWL,5290,2,RS20PSP5290,179459,SRR5350175,6.249649079,19.77,0.2007,23.79,55.55,6.63,18.27,0.19,21.98,51.33,6.13,85
RAWL20,2020,RAWL,5291,2,RS20PSP5291,285730,SRR5350039,5.964158487,19.84,0.1636,23.8,53.57,7.86,18.28,0.15,21.93,49.36,7.24,85
RAWL20,2020,RAWL,5293,2,RS20PSP5293,320972,SRR5350025,9.97780687,20.37,0.1992,24.29,51.16,7.27,19.48,0.19,23.23,48.92,6.95,85
RAWL20,2020,RAWL,5295,2,RS20PSP5295,269543,NA,9.417310453,20.34,0.1552,24.29,47.8,5.66,19.35,0.15,23.11,45.48,5.39,85
RAWL20,2020,RAWL,5296,2,RS20PSP5296,356980,SRR5349988,8.328595728,19.94,0.2066,24.66,56.12,7.47,18.78,0.19,23.23,52.86,7.04,85
RAWL20,2020,RAWL,6001,3,RS20PSP6001,429843,SRR5349958,8.70302023,19.78,0.211,24.67,53.61,6.82,18.7,0.2,23.32,50.67,6.45,85
RAWL20,2020,RAWL,6004,3,RS20PSP6004,280614,SRR5350051,7.967973849,20.27,0.2401,23.29,51.84,6.82,19.03,0.23,21.87,48.67,6.4,84
RAWL20,2020,RAWL,6005,3,RS20PSP6005,253968,SRR5350108,7.83698035,20.17,0.238,23.3,52.98,6.73,18.91,0.22,21.85,49.68,6.32,84
RAWL20,2020,RAWL,6007,3,RS20PSP6007,269812,SRR5350085,10.08102998,21.98,0.1888,27.98,53.91,7.05,21.04,0.18,26.78,51.6,6.75,87
RAWL20,2020,RAWL,6008,3,RS20PSP6008,15048,SRR5349849,10.27419742,21.89,0.1935,27.98,54.72,7.05,20.99,0.19,26.83,52.47,6.76,87
RAWL20,2020,RAWL,6011,3,RS20PSP6011,207508,SRR5350141,7.778114661,20.61,0.2599,23.73,53.94,8.71,19.32,0.24,22.24,50.55,8.16,85
RAWL20,2020,RAWL,6013,3,RS20PSP6013,269791,SRR5350089,8.149751749,20.25,0.2533,23.75,54.24,7.99,19.04,0.24,22.34,51.01,7.51,85
RAWL20,2020,RAWL,6014,3,RS20PSP6014,486131,SRR5349950,7.692567801,20.41,0.1777,23.6,53.07,6.61,19.11,0.17,22.1,49.7,6.19,84
RAWL20,2020,RAWL,6015,3,RS20PSP6015,250439,SRR5350115,7.646604121,20.36,0.2122,23.61,51.92,6.58,19.06,0.2,22.1,48.6,6.16,84
RAWL20,2020,RAWL,6016,3,RS20PSP6016,248181,SRR5350118,6.968914769,22.32,0.1784,27.39,53.42,7.29,20.76,0.17,25.48,49.69,6.78,86
RAWL20,2020,RAWL,6018,3,RS20PSP6018,347477,SRR5349993,7.167819651,22.26,0.2165,27.4,49.93,6.03,20.74,0.2,25.53,46.53,5.62,86
RAWL20,2020,RAWL,6019,3,RS20PSP6019,356980,SRR5349988,6.568209963,20.41,0.2092,23.61,53.06,6.03,18.91,0.19,21.88,49.17,5.59,85
RAWL20,2020,RAWL,6020,3,RS20PSP6020,356984,SRR5349987,6.444294057,20.46,0.2316,23.61,48.85,6.67,18.94,0.21,21.85,45.22,6.17,85
RAWL20,2020,RAWL,6022,3,RS20PSP6022,180329,SRR5350172,8.632847239,22.12,0.2355,25,55.93,5.3,20.9,0.22,23.62,52.83,5,86
RAWL20,2020,RAWL,6024,3,RS20PSP6024,347281,SRR5349996,8.734064846,22.19,0.1881,25.01,51.65,6.77,20.98,0.18,23.65,48.84,6.4,86
RAWL20,2020,RAWL,6026,3,RS20PSP6026,155109,SRR5350197,8.394573968,21.25,0.198,25.71,53.68,7.41,20.03,0.19,24.23,50.59,6.99,86
RAWL20,2020,RAWL,6029,3,RS20PSP6029,639969,SRR5349930,8.83118849,21.23,0.2238,25.7,50.17,6.61,20.09,0.21,24.32,47.48,6.26,86
RAWL20,2020,RAWL,6030,3,RS20PSP6030,324706,SRR5350019,6.426873332,21.33,0.2357,24.5,49.1,6.66,19.74,0.22,22.67,45.44,6.16,85
RAWL20,2020,RAWL,6031,3,RS20PSP6031,181801,SRR5350166,6.578481619,21.29,0.2152,24.49,52.76,9.69,19.73,0.2,22.7,48.9,8.98,85
RAWL20,2020,RAWL,6032,3,RS20PSP6032,31707,SRR5349835,7.779543742,21.57,0.2162,26.35,54,7.82,20.22,0.2,24.7,50.61,7.33,86
RAWL20,2020,RAWL,6033,3,RS20PSP6033,356974,SRR5349989,7.670254088,21.56,0.2144,26.36,52.63,5.7,20.19,0.2,24.68,49.27,5.34,86
RAWL20,2020,RAWL,6035,3,RS20PSP6035,324703,SRR5350020,7.546132085,21.32,0.3019,24.04,48.74,7.98,19.94,0.28,22.48,45.58,7.46,85
RAWL20,2020,RAWL,6036,3,RS20PSP6036,355906,SRR5349990,7.751883608,21.35,0.1813,24.04,54.3,6.26,20,0.17,22.52,50.88,5.87,85
RAWL20,2020,RAWL,6037,3,RS20PSP6037,116944,SRR5350210,6.89263696,20.01,0.2982,22.61,56.78,7.23,18.6,0.28,21.02,52.78,6.72,85
RAWL20,2020,RAWL,6039,3,RS20PSP6039,505080,SRR5349945,6.722818237,20.06,0.2176,22.61,53.38,6.26,18.62,0.2,20.98,49.54,5.81,85
RAWL20,2020,RAWL,6040,3,RS20PSP6040,344003,SRR5350004,7.457835901,20.76,0.1848,23.83,52.79,8.92,19.4,0.17,22.27,49.33,8.34,85
RAWL20,2020,RAWL,6041,3,RS20PSP6041,411142,SRR5349966,7.392429171,20.8,0.1746,23.83,51.39,5.47,19.42,0.16,22.25,47.99,5.11,85
RAWL20,2020,RAWL,6042,3,RS20PSP6042,125840,SRR5350203,6.957172947,20.77,0.2185,25.11,53.89,7.35,19.32,0.2,23.35,50.12,6.84,85
RAWL20,2020,RAWL,6043,3,RS20PSP6043,221697,SRR5350129,6.716827582,20.56,0.2302,25.15,48.66,7.99,19.08,0.21,23.34,45.15,7.41,85
RAWL20,2020,RAWL,6044,3,RS20PSP6044,639980,SRR5349926,7.078030398,20.32,0.1716,24.35,56.12,8.92,18.92,0.16,22.67,52.25,8.31,85
RAWL20,2020,RAWL,6045,3,RS20PSP6045,347457,SRR5349994,6.9063593,20.51,0.2076,24.37,53.61,5.47,19.07,0.19,22.65,49.84,5.08,85
RAWL20,2020,RAWL,6046,3,RS20PSP6046,172339,SRR5350182,7.726470862,21.73,0.1701,24.6,53.33,7.35,20.36,0.16,23.04,49.95,6.89,86
RAWL20,2020,RAWL,6048,3,RS20PSP6048,393488,SRR5349972,7.574147869,21.71,0.2946,24.62,51.16,7.99,20.31,0.28,23.03,47.85,7.47,86
RAWL20,2020,RAWL,6056,3,RS20PSP6056,285722,SRR5350042,7.230256726,21.7,0.2233,25.49,54.23,6.44,20.23,0.21,23.77,50.57,6,86
RAWL20,2020,RAWL,6057,3,RS20PSP6057,197990,SRR5350154,6.504572592,21.6,0.2175,25.51,52.98,7.45,20,0.2,23.63,49.07,6.9,86
RAWL20,2020,RAWL,6058,3,RS20PSP6058,210583,SRR5350134,10.555426,19.79,0.2134,24.33,53.82,7.61,19.03,0.21,23.39,51.74,7.31,84
RAWL20,2020,RAWL,6059,3,RS20PSP6059,140298,NA,10.62378669,19.6,0.2253,24.35,50.31,9.69,18.85,0.22,23.42,48.4,9.33,85
RAWL20,2020,RAWL,6064,3,RS20PSP6064,413688,SRR5349962,5.59818365,19.85,0.1906,23.85,51.12,6.37,18.23,0.18,21.9,46.94,5.85,85
RAWL20,2020,RAWL,6065,3,RS20PSP6065,261677,SRR5350100,5.895347501,19.86,0.2324,23.88,49.82,6.26,18.29,0.21,21.99,45.87,5.77,85
RAWL20,2020,RAWL,6066,3,RS20PSP6066,314794,SRR5350028,7.512389258,19.14,0.2125,24.45,51.03,7.23,17.89,0.2,22.86,47.71,6.76,85
RAWL20,2020,RAWL,6070,3,RS20PSP6070,116056,SRR5350212,7.900354258,19.03,0.1968,24.49,51.82,6.66,17.86,0.18,22.98,48.63,6.24,85
RAWL20,2020,RAWL,6071,3,RS20PSP6071,269802,SRR5350087,6.493077067,21.89,0.1984,24.81,50.29,7.23,20.27,0.18,22.97,46.57,6.69,86
RAWL20,2020,RAWL,6072,3,RS20PSP6072,347329,NA,6.28999463,21.68,0.167,24.83,50.76,7.99,20.04,0.15,22.95,46.91,7.38,86
RAWL20,2020,RAWL,6073,3,RS20PSP6073,331413,SRR5350018,6.592637108,20.72,0.2069,23.59,51.87,7.82,19.21,0.19,21.87,48.08,7.25,85
RAWL20,2020,RAWL,6074,3,RS20PSP6074,250440,SRR5350114,6.875505166,20.91,0.1994,23.61,50.8,8.67,19.43,0.19,21.94,47.21,8.06,85
RAWL20,2020,RAWL,6076,3,RS20PSP6076,184784,SRR5350162,6.536244417,21.73,0.2019,25.66,54.99,8.67,20.13,0.19,23.77,50.94,8.04,86
RAWL20,2020,RAWL,6077,3,RS20PSP6077,183467,SRR5350164,6.463901074,21.7,0.2364,25.67,50.19,6.81,20.09,0.22,23.76,46.46,6.31,86
RAWL20,2020,RAWL,6078,3,RS20PSP6078,193584,SRR5350160,5.913940763,19.98,0.1727,24.88,51.32,6.69,18.4,0.16,22.91,47.27,6.16,85
RAWL20,2020,RAWL,6080,3,RS20PSP6080,285718,SRR5350043,5.900490602,19.83,0.1874,24.87,54.55,7.27,18.26,0.17,22.9,50.24,6.69,85
RAWL20,2020,RAWL,6081,3,RS20PSP6081,272216,SRR5350069,7.970772425,19.29,0.231,23.12,49.21,7.41,18.11,0.22,21.71,46.2,6.96,85
RAWL20,2020,RAWL,6085,3,RS20PSP6085,357290,SRR5349983,7.899156248,19.25,0.2041,23.13,49.69,7.82,18.06,0.19,21.7,46.62,7.34,85
RAWL20,2020,RAWL,6088,3,RS20PSP6088,358640,SRR5349977,7.036770878,21.45,0.2038,25.33,50.62,6.58,19.96,0.19,23.58,47.11,6.13,86
RAWL20,2020,RAWL,6089,3,RS20PSP6089,193578,SRR5350161,6.911116271,21.35,0.2121,25.32,51.94,7.12,19.85,0.2,23.54,48.28,6.62,86
RAWL20,2020,RAWL,6090,3,RS20PSP6090,429839,SRR5349959,6.434460007,20.71,0.2305,24.06,49.25,6.67,19.17,0.21,22.27,45.58,6.17,85
RAWL20,2020,RAWL,6091,3,RS20PSP6091,242028,SRR5350122,6.854281208,20.76,0.1801,24.05,52.23,6.79,19.29,0.17,22.35,48.53,6.31,85
